suite,benchmark,defect,control,method,seed,level,performance,loss,initial_loss,frame_recovered,reframe_cost,reframed,fde,candidates
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,Fixed-Frame,29,L3,0.6052767347971194,4.409370116185596,4.409370116185596,0.0,0.0,0.0,0.0,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,EIC-Greedy,29,L3,0.7008148770969195,2.8865194785932458,4.409370116185596,0.0,1.0,1.0,0.04776907114990003,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,EIC-Beam,29,L3,0.9596732343373873,0.28412393450424134,4.409370116185596,1.0,2.0,1.0,0.11813216651342262,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,Oracle,29,L3,0.9596732343373873,0.28412393450424134,4.409370116185596,1.0,2.0,1.0,0.11813216651342262,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,Fixed-Frame,30,L3,0.6037006025411593,4.562275758719998,4.562275758719998,0.0,0.0,0.0,0.0,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,EIC-Greedy,30,L3,0.742504868603698,2.410179818150911,4.562275758719998,0.0,1.0,1.0,0.06940213303126935,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,EIC-Beam,30,L3,0.968919462363404,0.22293618878758698,4.562275758719998,1.0,2.0,1.0,0.12173961994074822,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,Oracle,30,L3,0.968919462363404,0.22293618878758698,4.562275758719998,1.0,2.0,1.0,0.12173961994074822,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,Fixed-Frame,31,L3,0.5893751373930638,4.296551054478438,4.296551054478438,0.0,0.0,0.0,0.0,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,EIC-Greedy,31,L3,0.7297889394963261,2.2833494984679823,4.296551054478438,0.0,1.0,1.0,0.07020690105163113,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,EIC-Beam,31,L3,0.955294198371274,0.2885979839622398,4.296551054478438,1.0,2.0,1.0,0.12197302032607009,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,Oracle,31,L3,0.955294198371274,0.2885979839622398,4.296551054478438,1.0,2.0,1.0,0.12197302032607009,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,Fixed-Frame,32,L3,0.5695016567407638,4.3890612425878235,4.3890612425878235,0.0,0.0,0.0,0.0,37
