suite,benchmark,defect,control,method,seed,level,performance,loss,initial_loss,frame_recovered,reframe_cost,reframed,fde,candidates
core,hidden_variable,variable_addition,False,Fixed-Frame,37,core,0.6025834218155122,4.815096742386096,4.815096742386096,0.0,0.0,0.0,0.0,11
core,hidden_variable,variable_addition,False,Fixed-Frame,38,core,0.567507199143447,3.1828932580842357,3.1828932580842357,0.0,0.0,0.0,0.0,11
core,hidden_variable,variable_addition,False,Fixed-Frame,39,core,0.6257507724734085,3.9428085015184675,3.9428085015184675,0.0,0.0,0.0,0.0,11
core,hidden_variable,variable_addition,False,Fixed-Frame,40,core,0.6058804552871222,4.403743629725286,4.403743629725286,0.0,0.0,0.0,0.0,11
core,hidden_variable,variable_addition,False,Fixed-Frame,41,core,0.6257999593813499,4.185950382362265,4.185950382362265,0.0,0.0,0.0,0.0,11
core,hidden_variable,variable_addition,False,Fixed-Frame,42,core,0.615138588750122,5.005321506311057,5.005321506311057,0.0,0.0,0.0,0.0,11
core,hidden_variable,variable_addition,False,Fixed-Frame,43,core,0.6043094448000169,3.636196993911989,3.636196993911989,0.0,0.0,0.0,0.0,11
core,hidden_variable,variable_addition,False,Fixed-Frame,44,core,0.6161747931361954,4.660867592500271,4.660867592500271,0.0,0.0,0.0,0.0,11
core,hidden_variable,variable_addition,False,Fixed-Frame,45,core,0.6153527885337858,3.765754843616036,3.765754843616036,0.0,0.0,0.0,0.0,11
core,hidden_variable,variable_addition,False,Fixed-Frame,46,core,0.5570407779898486,4.819670431807866,4.819670431807866,0.0,0.0,0.0,0.0,11
core,hidden_variable,variable_addition,False,Fixed-Frame,47,core,0.6203107501846472,4.062491844833991,4.062491844833991,0.0,0.0,0.0,0.0,11
core,hidden_variable,variable_addition,False,Fixed-Frame,48,core,0.6341829775389394,3.793714768506436,3.793714768506436,0.0,0.0,0.0,0.0,11
core,hidden_variable,variable_addition,False,Fixed-Frame,49,core,0.6429109459989382,4.1007067465914995,4.1007067465914995,0.0,0.0,0.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,0,core,0.9545626173664286,0.30926613842511586,4.729867457531382,1.0,1.0,1.0,0.1879278018297898,11
core,hidden_variable,variable_addition,False,Random-Edit,1,core,0.5909664661165162,4.155682952858727,4.024806224181896,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,2,core,0.5942444201620691,6.193990723069729,6.184058754653594,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,3,core,0.6119252232105602,4.691730606442712,4.716087005339968,0.0,1.0,1.0,0.0006151623161901321,11
core,hidden_variable,variable_addition,False,Random-Edit,4,core,0.6476663741932811,3.451877494776415,3.4273969589314652,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,5,core,0.629548095000091,3.799606477355909,3.799606477355909,0.0,0.0,0.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,6,core,0.6629703327692976,3.430104103194573,3.407449316932031,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,7,core,0.6159159956259292,4.588488676045899,4.5891171933309876,0.0,1.0,1.0,1.6201022380424313e-05,11
core,hidden_variable,variable_addition,False,Random-Edit,8,core,0.6100598707357621,5.101035561135439,5.135546852959716,0.0,1.0,1.0,0.0008025997685627839,11
core,hidden_variable,variable_addition,False,Random-Edit,9,core,0.6309443914344077,4.15380728327347,4.15012375443555,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,10,core,0.5908452551487205,4.99668491659773,5.026119340202992,0.0,1.0,1.0,0.000710328799925275,11
core,hidden_variable,variable_addition,False,Random-Edit,11,core,0.6109312166185831,4.101831227722318,4.09960261577567,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,12,core,0.9338180610118456,0.4244620168405371,4.350994772771546,1.0,1.0,1.0,0.17730335334230124,11
core,hidden_variable,variable_addition,False,Random-Edit,13,core,0.6535288428470251,3.9917252912796095,4.038640794518313,0.0,1.0,1.0,0.0013252342957312258,11
core,hidden_variable,variable_addition,False,Random-Edit,14,core,0.6314459883728897,3.5990615079463097,3.5347168310543227,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,15,core,0.5620707254010776,4.2579227732960065,4.2420850007440185,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,16,core,0.5932781565115184,4.8510113908001395,4.824532990935518,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,17,core,0.5854612211981063,4.765283345284991,4.771124048416626,0.0,1.0,1.0,0.00014865827904497753,11
core,hidden_variable,variable_addition,False,Random-Edit,18,core,0.5925412084215733,4.869478178969763,4.8757891330170535,0.0,1.0,1.0,0.0001563707683101545,11
core,hidden_variable,variable_addition,False,Random-Edit,19,core,0.6132671965948934,4.206281413513039,4.08540085622238,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,20,core,0.5724131565500724,4.957339216058538,4.971167795426258,0.0,1.0,1.0,0.0003409692182796409,11
core,hidden_variable,variable_addition,False,Random-Edit,21,core,0.5885105282724169,5.060146553716722,5.0088814594987054,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,22,core,0.5926107890578779,4.7235612490487515,4.553458458818391,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,23,core,0.5888555913217136,4.93412017753483,4.935711824200549,0.0,1.0,1.0,3.9043841524921685e-05,11
core,hidden_variable,variable_addition,False,Random-Edit,24,core,0.5899186232247676,4.031606326749914,4.020066739840891,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,25,core,0.6669904542808942,4.831319309717495,4.7291184037938985,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,26,core,0.9621121158124306,0.25459173633623633,4.849393561391571,1.0,1.0,1.0,0.1953577122207994,11
core,hidden_variable,variable_addition,False,Random-Edit,27,core,0.5944904243686581,4.7219652656339175,4.74828057327071,0.0,1.0,1.0,0.0006702260382550618,11
core,hidden_variable,variable_addition,False,Random-Edit,28,core,0.6349066937077086,4.357632666065785,4.396981050924322,0.0,1.0,1.0,0.00104311138878721,11
core,hidden_variable,variable_addition,False,Random-Edit,29,core,0.6241362156047738,4.626251491241543,4.600819940073202,0.0,1.0,1.0,0.0,11
