suite,benchmark,defect,control,method,seed,level,performance,loss,initial_loss,frame_recovered,reframe_cost,reframed,fde,candidates
scaling,hidden_variable,variable_addition,False,Fixed-Frame,34,L2-k2,0.6426165529558776,3.809703066116074,3.809703066116074,0.0,0.0,0.0,0.0,3
scaling,hidden_variable,variable_addition,False,Fixed-Frame,35,L2-k2,0.5990274085996731,4.530554713130812,4.530554713130812,0.0,0.0,0.0,0.0,3
scaling,hidden_variable,variable_addition,False,Fixed-Frame,36,L2-k2,0.600825471269938,4.692184817562557,4.692184817562557,0.0,0.0,0.0,0.0,3
scaling,hidden_variable,variable_addition,False,Fixed-Frame,37,L2-k2,0.6184299216656606,5.106993685436248,5.106993685436248,0.0,0.0,0.0,0.0,3
scaling,hidden_variable,variable_addition,False,Fixed-Frame,38,L2-k2,0.6246678493843248,3.7221045249193576,3.7221045249193576,0.0,0.0,0.0,0.0,3
scaling,hidden_variable,variable_addition,False,Fixed-Frame,39,L2-k2,0.6207103507054177,3.9507260790795335,3.9507260790795335,0.0,0.0,0.0,0.0,3
scaling,hidden_variable,variable_addition,False,Random-Edit,0,L2-k2,0.6072671307230225,3.9123234296728358,3.9123234296728358,0.0,0.0,0.0,0.0,3
scaling,hidden_variable,variable_addition,False,Random-Edit,1,L2-k2,0.6303125550665937,3.4348712403419555,3.464931565210815,0.0,1.0,1.0,0.001016344768732469,3
scaling,hidden_variable,variable_addition,False,Random-Edit,2,L2-k2,0.6151815051148207,4.799497055733859,4.799497055733859,0.0,0.0,0.0,0.0,3
scaling,hidden_variable,variable_addition,False,Random-Edit,3,L2-k2,0.6265383785999665,4.846165511313315,4.858779508014402,0.0,1.0,1.0,0.0003042258895911143,3
scaling,hidden_variable,variable_addition,False,Random-Edit,4,L2-k2,0.953533658949134,0.299369561272606,4.04975676312358,1.0,1.0,1.0,0.17541858630588691,3
scaling,hidden_variable,variable_addition,False,Random-Edit,5,L2-k2,0.5477038373273032,4.093164903289082,4.104066775414324,0.0,1.0,1.0,0.00032950170831885783,3
scaling,hidden_variable,variable_addition,False,Random-Edit,6,L2-k2,0.9543866793773468,0.3007859590657908,4.826625544811535,1.0,1.0,1.0,0.19421598446302862,3
scaling,hidden_variable,variable_addition,False,Random-Edit,7,L2-k2,0.6139415227502175,4.5240181197334834,4.5240181197334834,0.0,0.0,0.0,0.0,3
scaling,hidden_variable,variable_addition,False,Random-Edit,8,L2-k2,0.6324919046891789,3.9992977388465714,4.003370185382815,0.0,1.0,1.0,0.00011830443995125561,3
scaling,hidden_variable,variable_addition,False,Random-Edit,9,L2-k2,0.9553126848353808,0.2807788341117192,3.7876292144728545,1.0,1.0,1.0,0.1710993501323248,3
scaling,hidden_variable,variable_addition,False,Random-Edit,10,L2-k2,0.9651935903497749,0.2722515281659424,4.579862894329986,1.0,1.0,1.0,0.1713872026267657,3
scaling,hidden_variable,variable_addition,False,Random-Edit,11,L2-k2,0.9633832041405995,0.24383260358953696,3.721260931920272,1.0,1.0,1.0,0.16524971428438018,3
scaling,hidden_variable,variable_addition,False,Random-Edit,12,L2-k2,0.5950542364860851,4.6048293558526145,4.597103687589242,0.0,1.0,1.0,0.0,3
scaling,hidden_variable,variable_addition,False,Random-Edit,13,L2-k2,0.6018742431077996,3.832069022794193,3.8530889416672527,0.0,1.0,1.0,0.0006557621729630925,3
scaling,hidden_variable,variable_addition,False,Random-Edit,14,L2-k2,0.9595855421627613,0.2751763353654746,4.15905176778095,1.0,1.0,1.0,0.174273045820995,3
scaling,hidden_variable,variable_addition,False,Random-Edit,15,L2-k2,0.6243443508867721,3.2923568819397024,3.2923568819397024,0.0,0.0,0.0,0.0,3
scaling,hidden_variable,variable_addition,False,Random-Edit,16,L2-k2,0.5989934336606022,4.278105731026858,4.278105731026858,0.0,0.0,0.0,0.0,3
scaling,hidden_variable,variable_addition,False,Random-Edit,17,L2-k2,0.9580478002637621,0.2887202984607257,3.3502098653396857,1.0,1.0,1.0,0.1474842580584007,3
scaling,hidden_variable,variable_addition,False,Random-Edit,18,L2-k2,0.6020813338897918,4.820924595579319,4.820924595579319,0.0,0.0,0.0,0.0,3
scaling,hidden_variable,variable_addition,False,Random-Edit,19,L2-k2,0.9523690198397246,0.33597313723315886,5.055682152882108,1.0,1.0,1.0,0.19089274511407023,3
scaling,hidden_variable,variable_addition,False,Random-Edit,20,L2-k2,0.954792000540594,0.2848480527625534,3.905465941837102,1.0,1.0,1.0,0.17421529634632482,3
scaling,hidden_variable,variable_addition,False,Random-Edit,21,L2-k2,0.5557974188599478,4.938604488929355,4.938604488929355,0.0,0.0,0.0,0.0,3
scaling,hidden_variable,variable_addition,False,Random-Edit,22,L2-k2,0.9558323214662144,0.28808004044539387,4.175390629782365,1.0,1.0,1.0,0.17846849910754603,3
scaling,hidden_variable,variable_addition,False,Random-Edit,23,L2-k2,0.9489880551321597,0.31086873051789,4.152766564194727,1.0,1.0,1.0,0.1834711502743816,3
scaling,hidden_variable,variable_addition,False,Random-Edit,24,L2-k2,0.6103523851208488,4.484626285338487,4.484141980020044,0.0,1.0,1.0,0.0,3
scaling,hidden_variable,variable_addition,False,Random-Edit,25,L2-k2,0.968892804724808,0.27033565779182195,4.9956791285382876,1.0,1.0,1.0,0.17063283822157854,3
scaling,hidden_variable,variable_addition,False,Random-Edit,26,L2-k2,0.5817986028559584,4.8931282965780305,4.8931282965780305,0.0,0.0,0.0,0.0,3
scaling,hidden_variable,variable_addition,False,Random-Edit,27,L2-k2,0.9601191998218443,0.2881685558446231,3.8833394427580306,1.0,1.0,1.0,0.15949629977881868,3
scaling,hidden_variable,variable_addition,False,Random-Edit,28,L2-k2,0.6293692834062796,4.014295716696173,4.005543154229076,0.0,1.0,1.0,0.0,3
scaling,hidden_variable,variable_addition,False,Random-Edit,29,L2-k2,0.9674775585854839,0.23132597303457,4.140580588653087,1.0,1.0,1.0,0.17157020773906184,3
scaling,hidden_variable,variable_addition,False,Random-Edit,30,L2-k2,0.6168272268060233,4.10339745620134,4.10339745620134,0.0,0.0,0.0,0.0,3
scaling,hidden_variable,variable_addition,False,Random-Edit,31,L2-k2,0.6152437856879727,4.385326787334262,4.385326787334262,0.0,0.0,0.0,0.0,3
scaling,hidden_variable,variable_addition,False,Random-Edit,32,L2-k2,0.5943274960664383,4.841903066870484,4.841903066870484,0.0,0.0,0.0,0.0,3
scaling,hidden_variable,variable_addition,False,Random-Edit,33,L2-k2,0.5524051640452545,4.226475341947956,4.226475341947956,0.0,0.0,0.0,0.0,3
scaling,hidden_variable,variable_addition,False,Random-Edit,34,L2-k2,0.9605678217696676,0.2812103729383187,3.809703066116074,1.0,1.0,1.0,0.158975634406895,3
scaling,hidden_variable,variable_addition,False,Random-Edit,35,L2-k2,0.9665393717368284,0.2343138326321694,4.530554713130812,1.0,1.0,1.0,0.18375598156857764,3
scaling,hidden_variable,variable_addition,False,Random-Edit,36,L2-k2,0.6004047876110366,4.70042095878307,4.692184817562557,0.0,1.0,1.0,0.0,3
scaling,hidden_variable,variable_addition,False,Random-Edit,37,L2-k2,0.6195959475004884,5.081805863525019,5.106993685436248,0.0,1.0,1.0,0.0005830129174139165,3
scaling,hidden_variable,variable_addition,False,Random-Edit,38,L2-k2,0.6225440453559591,3.755935705587087,3.7221045249193576,0.0,1.0,1.0,0.0,3
scaling,hidden_variable,variable_addition,False,Random-Edit,39,L2-k2,0.9605387574246153,0.26561388794145996,3.9507260790795335,1.0,1.0,1.0,0.16991420335959878,3
scaling,hidden_variable,variable_addition,False,Flat-Search,0,L2-k2,0.9487809082589647,0.32657520695640435,3.9123234296728358,1.0,1.0,1.0,0.17075688876797107,3
scaling,hidden_variable,variable_addition,False,Flat-Search,1,L2-k2,0.9326065187254771,0.42320536246149754,3.464931565210815,1.0,1.0,1.0,0.15216332659817416,3
scaling,hidden_variable,variable_addition,False,Flat-Search,2,L2-k2,0.9557542573030519,0.3551962004839457,4.799497055733859,1.0,1.0,1.0,0.17028637609411557,3
